index,u,p
0,0.0,1.0
1,0.005025125628140704,0.9609851048859674
2,0.010050251256281407,0.9432133656271766
3,0.01507537688442211,0.9316334060841847
4,0.020100502512562814,0.9230489042204582
5,0.02512562814070352,0.9162337663533755
6,0.03015075376884422,0.9105868922236731
7,0.035175879396984924,0.9057688255206031
8,0.04020100502512563,0.9015691182795358
9,0.04522613065326633,0.8978483194871636
10,0.05025125628140704,0.894509280928343
11,0.05527638190954774,0.8914816286796068
12,0.06030150753768844,0.8887127597614928
13,0.06532663316582915,0.8861623286878455
14,0.07035175879396985,0.8837987175011897
15,0.07537688442211056,0.8815966906079851
16,0.08040201005025126,0.8795357873273382
17,0.08542713567839195,0.8775991902330276
18,0.09045226130653267,0.875772909786857
19,0.09547738693467336,0.8740451848332214
20,0.10050251256281408,0.8724060338518207
21,0.10552763819095477,0.8708469136717767
22,0.11055276381909548,0.8693604561911528
23,0.11557788944723618,0.867940262651949
24,0.12060301507537688,0.8665807410114823
25,0.12562814070351758,0.8652769760175723
26,0.1306532663316583,0.8640246244047631
27,0.135678391959799,0.862819829603044
28,0.1407035175879397,0.8616591517585448
29,0.1457286432160804,0.8605395098836333
30,0.15075376884422112,0.8594581336995795
31,0.15577889447236182,0.8584125232873419
32,0.16080402010050251,0.8574004150758618
33,0.1658291457286432,0.8564197530105346
34,0.1708542713567839,0.8554686639835687
35,0.17587939698492464,0.854545436792506
36,0.18090452261306533,0.8536485040362365
37,0.18592964824120603,0.8527764264700899
38,0.19095477386934673,0.8519278794300185
39,0.19597989949748745,0.8511016410062489
40,0.20100502512562815,0.8502965817027253
41,0.20603015075376885,0.8495116553640756
42,0.21105527638190955,0.8487458911882086
43,0.21608040201005024,0.8479983866723941
44,0.22110552763819097,0.8472683013650055
45,0.22613065326633167,0.8465548513150623
46,0.23115577889447236,0.8458573041280992
47,0.23618090452261306,0.8451749745507335
48,0.24120603015075376,0.8445072205174533
49,0.24623115577889448,0.8438534396028672
50,0.25125628140703515,0.8432130658305041
51,0.2562814070351759,0.8425855667960818
52,0.2613065326633166,0.8419704410687565
53,0.2663316582914573,0.8413672158387904
54,0.271356783919598,0.8407754447841178
55,0.2763819095477387,0.840194706131868
56,0.2814070351758794,0.8396246008937815
57,0.2864321608040201,0.8390647512572578
58,0.2914572864321608,0.8385147991157673
59,0.2964824120603015,0.8379744047244415
60,0.30150753768844224,0.8374432454682577
61,0.3065326633165829,0.8369210147317077
62,0.31155778894472363,0.8364074208600947
63,0.3165829145728643,0.8359021862036329
64,0.32160804020100503,0.8354050462366693
65,0.32663316582914576,0.8349157487449439
66,0.3316582914572864,0.8344340530747587
67,0.33668341708542715,0.8339597294384546
68,0.3417085427135678,0.8334925582712103
69,0.34673366834170855,0.833032329634694
70,0.35175879396984927,0.8325788426635121
71,0.35678391959798994,0.83213190505084
72,0.36180904522613067,0.8316913325699637
73,0.36683417085427134,0.8312569486287416
74,0.37185929648241206,0.8308285838543341
75,0.3768844221105528,0.8304060757057528
76,0.38190954773869346,0.8299892681120227
77,0.3869346733668342,0.8295780111339681
78,0.3919597989949749,0.8291721606477793
79,0.3969849246231156,0.8287715780487126
80,0.4020100502512563,0.828376129973396
81,0.40703517587939697,0.8279856880393801
82,0.4120603015075377,0.8276001286006327
83,0.4170854271356784,0.8272193325178243
84,0.4221105527638191,0.8268431849423905
85,0.4271356783919598,0.8264715751133487
86,0.4321608040201005,0.8261043961659631
87,0.4371859296482412,0.8257415449514838
88,0.44221105527638194,0.8253829218671882
89,0.4472361809045226,0.8250284306959905
90,0.45226130653266333,0.8246779784550213
91,0.457286432160804,0.8243314752525919
92,0.4623115577889447,0.8239888341529173
93,0.46733668341708545,0.8236499710481979
94,0.4723618090452261,0.8233148045375245
95,0.47738693467336685,0.8229832558121721
96,0.4824120603015075,0.8226552485469298
97,0.48743718592964824,0.822330708797022
98,0.49246231155778897,0.8220095649003554
99,0.49748743718592964,0.8216917473846976
100,0.5025125628140703,0.8213771888795307
101,0.507537688442211,0.8210658240322957
102,0.5125628140703518,0.8207575894287586
103,0.5175879396984925,0.8204524235172492
104,0.5226130653266332,0.8201502665365865
105,0.5276381909547738,0.8198510604474372
106,0.5326633165829145,0.8195547488669277
107,0.5376884422110553,0.8192612770063263
108,0.542713567839196,0.8189705916116417
109,0.5477386934673367,0.8186826409069283
110,0.5527638190954774,0.8183973745402113
111,0.5577889447236181,0.8181147435318614
112,0.5628140703517588,0.8178347002252444
113,0.5678391959798995,0.8175571982396228
114,0.5728643216080402,0.8172821924250826
115,0.577889447236181,0.8170096388194636
116,0.5829145728643216,0.8167394946071447
117,0.5879396984924623,0.8164717180796011
118,0.592964824120603,0.8162062685976217
119,0.5979899497487438,0.8159431065551637
120,0.6030150753768845,0.8156821933446778
121,0.6080402010050251,0.8154234913238945
122,0.6130653266331658,0.8151669637839944
123,0.6180904522613065,0.8149125749190276
124,0.6231155778894473,0.8146602897966311
125,0.628140703517588,0.8144100743298957
126,0.6331658291457286,0.81416189525034
127,0.6381909547738693,0.8139157200819902
128,0.6432160804020101,0.8136715171164468
129,0.6482412060301508,0.8134292553889253
130,0.6532663316582915,0.813188904655263
131,0.6582914572864321,0.8129504353697321
132,0.6633165829145728,0.8127138186637843
133,0.6683417085427136,0.8124790263255193
134,0.6733668341708543,0.8122460307799919
135,0.678391959798995,0.8120148050701914
136,0.6834170854271356,0.811785322838773
137,0.6884422110552764,0.8115575583104331
138,0.6934673366834171,0.8113314862749199
139,0.6984924623115578,0.8111070820706878
140,0.7035175879396985,0.8108843215691159
141,0.7085427135678392,0.8106631811592884
142,0.7135678391959799,0.810443637733318
143,0.7185929648241206,0.8102256686721994
144,0.7236180904522613,0.8100092518321276
145,0.7286432160804021,0.8097943655313209
146,0.7336683417085427,0.8095809885372738
147,0.7386934673366834,0.8093691000544467
148,0.7437185929648241,0.8091586797124037
149,0.7487437185929648,0.8089497075543051
150,0.7537688442211056,0.8087421640258263
151,0.7587939698492463,0.8085360299644151
152,0.7638190954773869,0.8083312865889276
153,0.7688442211055276,0.8081279154895782
154,0.7738693467336684,0.8079258986182545
155,0.7788944723618091,0.8077252182791028
156,0.7839195979899498,0.807525857119451
157,0.7889447236180904,0.807327798121019
158,0.7939698492462312,0.8071310245913708
159,0.7989949748743719,0.8069355201556938
160,0.8040201005025126,0.8067412687487945
161,0.8090452261306533,0.8065482546073639
162,0.8140703517587939,0.8063564622624604
163,0.8190954773869347,0.8061658765322726
164,0.8241206030150754,0.8059764825150282
165,0.8291457286432161,0.8057882655822048
166,0.8341708542713568,0.8056012113718758
167,0.8391959798994975,0.8054153057822973
168,0.8442211055276382,0.8052305349656663
169,0.8492462311557789,0.8050468853220778
170,0.8542713567839196,0.8048643434936551
171,0.8592964824120604,0.8046828963588553
172,0.864321608040201,0.8045025310269232
173,0.8693467336683417,0.8043232348325411
174,0.8743718592964824,0.8041449953305992
175,0.8793969849246231,0.8039678002911401
176,0.8844221105527639,0.8037916376944345
177,0.8894472361809045,0.803616495726196
178,0.8944723618090452,0.8034423627729339
179,0.8994974874371859,0.8032692274174593
180,0.9045226130653267,0.8030970784344582
181,0.9095477386934674,0.8029259047862638
182,0.914572864321608,0.8027556956186714
183,0.9195979899497487,0.8025864402569276
184,0.9246231155778895,0.8024181282017935
185,0.9296482412060302,0.8022507491257258
186,0.9346733668341709,0.8020842928691678
187,0.9396984924623115,0.801918749436922
188,0.9447236180904522,0.8017541089946434
189,0.949748743718593,0.8015903618654114
190,0.9547738693467337,0.8014274985263761
191,0.9597989949748744,0.801265509605539
192,0.964824120603015,0.801104385878574
193,0.9698492462311558,0.8009441182657575
194,0.9748743718592965,0.8007846978289486
195,0.9798994974874372,0.8006261157686865
196,0.9849246231155779,0.8004683634213414
197,0.9899497487437187,0.8003114322563185
198,0.9949748743718593,0.8001553138733861
199,1.0,0.8000000000000007
