index,u,p
160,0.8040201005025126,0.10337063437439653
161,0.8090452261306533,0.10327412730368124
162,0.8140703517587939,0.10317823113122948
163,0.8190954773869347,0.10308293826613557
164,0.8241206030150754,0.10298824125751338
165,0.8291457286432161,0.10289413279110171
166,0.8341708542713568,0.10280060568593719
167,0.8391959798994975,0.10270765289114792
168,0.8442211055276382,0.10261526748283245
169,0.8492462311557789,0.10252344266103819
170,0.8542713567839196,0.10243217174682684
171,0.8592964824120604,0.10234144817942692
172,0.864321608040201,0.10225126551346087
173,0.8693467336683417,0.10216161741626806
174,0.8743718592964824,0.10207249766529891
175,0.8793969849246231,0.10198390014556935
176,0.8844221105527639,0.10189581884721655
177,0.8894472361809045,0.1018082478630955
178,0.8944723618090452,0.10172118138646624
179,0.8994974874371859,0.10163461370872895
180,0.9045226130653267,0.1015485392172284
181,0.9095477386934674,0.10146295239313119
182,0.914572864321608,0.10137784780933501
183,0.9195979899497487,0.10129322012846309
184,0.9246231155778895,0.10120906410089425
185,0.9296482412060302,0.10112537456286219
186,0.9346733668341709,0.1010421464345832
187,0.9396984924623115,0.10095937471846028
188,0.9447236180904522,0.10087705449732098
189,0.949748743718593,0.10079518093270323
190,0.9547738693467337,0.10071374926318732
191,0.9597989949748744,0.10063275480276879
192,0.964824120603015,0.1005521929392863
193,0.9698492462311558,0.10047205913287804
194,0.9748743718592965,0.10039234891447357
195,0.9798994974874372,0.10031305788434253
196,0.9849246231155779,0.10023418171067
197,0.9899497487437187,0.10015571612815855
198,0.9949748743718593,0.10007765693669235
199,1.0,0.09999999999999964
