index,u,p
108,0.542713567839196,0.185367662252375
109,0.5477386934673367,0.18407188408116326
110,0.5527638190954774,0.182788185430951
111,0.5577889447236181,0.18151634589337107
112,0.5628140703517588,0.1802561510135945
113,0.5678391959798995,0.1790073920782902
114,0.5728643216080402,0.1777698659128646
115,0.577889447236181,0.17654337468758285
116,0.5829145728643216,0.17532772573214572
117,0.5879396984924623,0.1741227313581959
118,0.592964824120603,0.17292820868928516
119,0.5979899497487438,0.17174397949823117
120,0.6030150753768845,0.17056987005103963
121,0.6080402010050251,0.16940571095751977
122,0.6130653266331658,0.1682513370279679
123,0.6180904522613065,0.16710658713562054
124,0.6231155778894473,0.16597130408483451
125,0.628140703517588,0.1648453344845251
126,0.6331658291457286,0.1637285286265353
127,0.6381909547738693,0.16262074036895058
128,0.6432160804020101,0.16152182702400353
129,0.6482412060301508,0.16043164925017095
130,0.6532663316582915,0.15935007094867615
131,0.6582914572864321,0.1582769591637998
132,0.6633165829145728,0.15721218398702774
133,0.6683417085427136,0.15615561846483672
134,0.6733668341708543,0.15510713850996183
135,0.678391959798995,0.15406662281586136
136,0.6834170854271356,0.15303395277447862
137,0.6884422110552764,0.1520090123969453
138,0.6934673366834171,0.15099168823714137
139,0.6984924623115578,0.14998186931809698
140,0.7035175879396985,0.1489794470610235
141,0.7085427135678392,0.1479843152167888
142,0.7135678391959799,0.14699636979992192
143,0.7185929648241206,0.1460155090248918
144,0.7236180904522613,0.1450416332445741
145,0.7286432160804021,0.14407464489093513
146,0.7336683417085427,0.1431144484177196
147,0.7386934673366834,0.14216095024499964
148,0.7437185929648241,0.14121405870581327
149,0.7487437185929648,0.14027368399436568
150,0.7537688442211056,0.13933973811622025
151,0.7587939698492463,0.13841213483986792
152,0.7638190954773869,0.13749078965015826
153,0.7688442211055276,0.13657561970310894
154,0.7738693467336684,0.13566654378213627
155,0.7788944723618091,0.13476348225594847
156,0.7839195979899498,0.13386635703753313
157,0.7889447236180904,0.13297509154457998
158,0.7939698492462312,0.1320896106611542
159,0.7989949748743719,0.13120984070060615
160,0.8040201005025126,0.13033570936957517
161,0.8090452261306533,0.12946714573313045
162,0.8140703517587939,0.12860408018107705
163,0.8190954773869347,0.1277464443952141
164,0.8241206030150754,0.12689417131761616
165,0.8291457286432161,0.12604719511992357
166,0.8341708542713568,0.12520545117344284
167,0.8391959798994975,0.12436887602032698
168,0.8442211055276382,0.1235374073454949
169,0.8492462311557789,0.12271098394934654
170,0.8542713567839196,0.12188954572144439
171,0.8592964824120604,0.12107303361484867
172,0.864321608040201,0.12026138962114885
173,0.8693467336683417,0.11945455674641892
174,0.8743718592964824,0.11865247898769837
175,0.8793969849246231,0.117855101310127
176,0.8844221105527639,0.11706236962494643
177,0.8894472361809045,0.11627423076787125
178,0.8944723618090452,0.11549063247819902
179,0.8994974874371859,0.11471152337855983
180,0.9045226130653267,0.11393685295506373
181,0.9095477386934674,0.11316657153817289
182,0.914572864321608,0.11240063028401437
183,0.9195979899497487,0.11163898115616178
184,0.9246231155778895,0.11088157690805645
185,0.9296482412060302,0.11012837106575546
186,0.9346733668341709,0.10937931791124811
187,0.9396984924623115,0.10863437246614183
188,0.9447236180904522,0.10789349047590235
189,0.949748743718593,0.10715662839433548
190,0.9547738693467337,0.10642374336867988
191,0.9597989949748744,0.10569479322491304
192,0.964824120603015,0.1049697364535831
193,0.9698492462311558,0.10424853219591057
194,0.9748743718592965,0.10353114023025967
195,0.9798994974874372,0.10281752095909269
196,0.9849246231155779,0.10210763539602397
197,0.9899497487437187,0.10140144515344218
198,0.9949748743718593,0.10069891243023221
199,1.0,0.10000000000000853
